	control_person1	control_person2	control_person3	control_person4	control_person5	control_person6	control_person7	control_person8	control_person9	control_person10	control_cat1	control_cat2	control_cat3	control_cat4	control_cat5	control_cat6	control_cat7	control_cat8	control_cat9	control_cat10	control_bird1	control_bird2	control_bird3	control_bird4	control_bird5	control_bird6	control_bird7	control_bird8	control_bird9	control_bird10	control_banana1	control_banana2	control_banana3	control_banana4	control_banana5	control_banana6	control_banana7	control_banana8	control_banana9	control_banana10	control_firehydrant1	control_firehydrant2	control_firehydrant3	control_firehydrant4	control_firehydrant5	control_firehydrant6	control_firehydrant7	control_firehydrant8	control_firehydrant9	control_firehydrant10	control_tree1	control_tree2	control_tree3	control_tree4	control_tree5	control_tree6	control_tree7	control_tree8	control_tree9	control_tree10	control_bus1	control_bus2	control_bus3	control_bus4	control_bus5	control_bus6	control_bus7	control_bus8	control_bus9	control_bus10	control_building1	control_building2	control_building3	control_building4	control_building5	control_building6	control_building7	control_building8	control_building9	control_building10
control_cat1	0.9307732458393919	0.9166920629553832	0.9212119950972646	0.9056888555475875	0.9423094305478794	0.9167435806792327	0.9341715072622314	0.9476306134538602	0.8966333811530576	0.9377372561508353	0.0	0.27366681182210056	0.27015366776611816	0.25166076755206884	0.28186823015056395	0.24946311600481286	0.2865907061897079	0.2805503981535365	0.22021259234484847	0.23535553128438655	0.7528116364832994	0.7290637106346669	0.7211543121033617	0.7499590063218455	0.7399614104121917	0.7788703929401959	0.7566068854341969	0.7614326914146606	0.7456040499226742	0.7474053410605066	1.0165880914820404	1.023427027306232	1.0211937453401552	1.020684018925776	0.993464842069362	1.0149485520740529	1.0246778046830771	1.0357968058884133	1.0106797397243628	1.021018127950728	1.0324186603197376	1.0564433443519308	1.0305566320671675	1.026441557964292	1.0322209879068005	1.0782539759496692	1.0454993076383396	1.0207740754305503	1.0359025601544574	1.0585392826595699	0.9890537900041724	1.044419933232473	1.023458809709365	1.003304023854149	1.015814532822671	1.0346462279032034	1.0436911406634344	1.005297616658793	1.0294817712850266	1.0198471226720403	1.010661256117066	1.026618453094638	1.0266157091700938	1.0120021541133246	0.9995979571042614	1.0168231172359905	1.0063024790191823	1.0217038367552844	1.0411224407515196	0.9936935576273533	1.0891103596829501	1.0731733124797893	1.0782140622616334	1.0550101090457515	1.064922659047941	1.0735001323075843	1.0664191361006445	1.063791024467264	1.0973533867312646	1.058545809688585
control_cat2	0.8996002519706283	0.8783082668730168	0.9217078872803569	0.8832987328468959	0.9095043119391519	0.8974789178868648	0.915955641019902	0.9460489412036029	0.8891158716079247	0.9221730152480011	0.27366681182210056	0.0	0.21535308346106	0.29161740628090943	0.30357508037704706	0.27727701993029535	0.3043082048165989	0.27652303555620217	0.28951560293632206	0.3062076961760148	0.7559796602608717	0.6921190884169321	0.7177681499506845	0.7387693160820675	0.7200042705092776	0.7838101508133817	0.738030362051136	0.7217945839254287	0.7463632791190313	0.7447776172906241	1.0351806943652042	1.0372092050115742	1.055567094002131	1.0281215734498301	1.0074443396196968	1.034913512789547	1.0268261080283614	1.044243106676217	1.0125430922405565	1.0349847057756916	1.030740344231047	1.0444054768690791	1.0244999342454408	1.0115480565897672	1.0582969536184252	1.0613820207301463	1.0340271764400526	1.0339915151092804	1.0427799921225311	1.0415430822287364	1.0106928778750215	1.0422309016526465	1.0368181411350725	1.0189938282179098	1.0191277200177213	1.0336599493471605	1.0593174875109699	1.0336043240947592	1.0216122492969533	1.0250026449263259	1.0249759474105222	1.0239860663289087	1.0197187351169612	1.036239030432261	1.016645914764251	1.0387290553856667	1.0195854121360062	1.0162653645270836	1.0426043868767536	1.029547641172684	1.0804594254643798	1.0435740746563595	1.0933620417398353	1.0422062737125417	1.067495396773349	1.0776907453887958	1.0665149918542678	1.0540562637707274	1.0883304882930414	1.0444352857993366
control_cat3	0.9197298205036599	0.901520336750956	0.9202305778674151	0.8839596010741843	0.9393262015302738	0.9151097057523504	0.926838168877638	0.9304686422448615	0.8800856107387581	0.9469562723257937	0.27015366776611816	0.21535308346106	0.0	0.3064600740902513	0.32079059376201857	0.29198559011943576	0.3298969763906026	0.30142196665302745	0.2919758892867773	0.3087489887386896	0.7726270801767051	0.7139235322352039	0.7340975502115182	0.7413184300570315	0.7390955249734528	0.7882902136127526	0.7424564193020554	0.7608225976838283	0.755974759286567	0.773836911274318	1.040678717845157	1.0520254078153815	1.060075424003172	1.0450588492764352	1.029369772700968	1.0342614863079655	1.0404007824455883	1.0495017834065277	1.0295457557081964	1.0554517681066027	1.0323640197862907	1.04905465257008	1.0459793574337597	1.0168329610616313	1.047434212575275	1.076516174325074	1.0477161213992099	1.0432367431457532	1.0513456158194414	1.0581016474667226	1.0097604516659355	1.0530010566702492	1.055131651154997	1.0435099057975092	1.0313776877475087	1.0491503939438704	1.077100721175163	1.0288145404161555	1.0491817497038889	1.0440972302086295	1.037800866298754	1.0437862662203805	1.0417704590775698	1.0509420472722466	1.0159511608906364	1.0280482915314915	1.022641909846547	1.0270092027054438	1.0503032269046106	1.0243499881052907	1.0747471919601514	1.061868370049309	1.0820604980600572	1.0322494665522592	1.0392165262280206	1.0735546253035144	1.0577638602674109	1.0443964225877975	1.073120068533496	1.034649526551116
control_cat4	0.937354702309121	0.9166251048388723	0.9361551127001723	0.9085444720267603	0.9504718898096446	0.9344523144986753	0.9514249023543209	0.9367716190441459	0.8978992065691493	0.9405281359246765	0.25166076755206884	0.29161740628090943	0.3064600740902513	0.0	0.2511216279945176	0.24409813636346708	0.2861437010096295	0.3001938784699379	0.26667606432635504	0.26961475574934746	0.7768478286521753	0.74143676911327	0.7291372952114427	0.7542406569859023	0.7411523959449906	0.7770936355645639	0.7515415142890681	0.7349420574455798	0.7763357902585373	0.7557194156761525	1.0746124027726098	1.0845787426994387	1.0820694938993438	1.0762341004724296	1.0413903686764123	1.0621666879066132	1.0720359203883187	1.0867613648419607	1.0438636294570658	1.0659954936373863	1.0513443284442692	1.0503013557584426	1.0515418930325546	1.0478950417893462	1.047682530062743	1.0810185772717953	1.0715520943248547	1.0554998139674867	1.0710558484419073	1.0319494939405063	1.032027106196988	1.0684822416745487	1.059309496347054	1.034427752708336	1.0659008364057898	1.0311578232974743	1.0505762913587302	1.0445129510462785	1.0564659804982925	1.0144862802637848	1.0127803438799545	1.039733302650214	1.0254481507568567	1.0173209459195354	1.0165874402406785	1.0113120051857258	1.0123575565708436	1.0144120932263745	1.0239204597315903	1.0152916177446258	1.078754771248474	1.0614407227733371	1.100609042247071	1.0707010674626625	1.0779958933828315	1.0897467622936692	1.088537075111863	1.0583631366463815	1.0994243589606965	1.069081260896578
control_cat5	0.9418507176132022	0.9296117237424174	0.9294795856056175	0.912374899095997	0.9531637074912577	0.9351830546049772	0.9491236336884467	0.9597395869787791	0.9212266839523783	0.9596129350064747	0.28186823015056395	0.30357508037704706	0.32079059376201857	0.2511216279945176	0.0	0.2740442420539343	0.22547886872050996	0.2784510995872703	0.25812179966996235	0.2948942127314004	0.7458774936555203	0.7076431696505928	0.7223099788874209	0.7450032068590751	0.7345042072688883	0.7550288316779837	0.7455717492504026	0.7557622111226969	0.7755366369276072	0.7536652854757896	1.0504682555042208	1.0513167390086455	1.0657991880626692	1.0496886737841689	1.0371424857992024	1.0394676513203094	1.0604225315775804	1.0672252217960734	1.026364165065219	1.0483958281219818	1.0410584924683006	1.05406525239937	1.0529501434886201	1.0408500790331023	1.04071275339477	1.0779610288338004	1.055956926617213	1.054037354210934	1.0624898892058168	1.0529982651629763	1.0150825741061598	1.0434595574203056	1.0430113800472685	0.9995739532137232	1.0215095416062328	1.0156309803083492	1.0348532133511656	1.0067686129933742	1.033121580006172	1.0146032873658573	1.0339172863103985	1.0255061142806357	1.0257850730397988	1.0201579284734492	1.004620476275513	1.0085454325072833	1.0051374968295121	1.0026631242892778	1.0344687592037958	1.0024252975005743	1.0653452812773967	1.054575512428585	1.0776594890690108	1.0720666876216087	1.0605094741442327	1.0653821323381973	1.059741189169177	1.0449934373398588	1.0767256433278296	1.0556196280752241
control_cat6	0.94838793654639	0.9174142941264701	0.9483772391638472	0.9266416165669251	0.959904054087394	0.9284765127189544	0.9406079971389253	0.9597675823678782	0.9265421103457455	0.9558004543799495	0.24946311600481286	0.27727701993029535	0.29198559011943576	0.24409813636346708	0.2740442420539343	0.0	0.24088790317792574	0.2383097304242737	0.25473923958457756	0.2974652035949432	0.7434089782597539	0.7108401821593847	0.709164418976098	0.7512119498609618	0.7295854168182796	0.7550879742455688	0.7597296818019834	0.7518385895671816	0.7401586789519293	0.7235544281425503	1.0167776902886525	1.04042069906873	1.0421220852279716	1.0283658745001343	1.0121600358985303	1.0214336138117739	1.0300739479607892	1.0409321199249484	1.0120227918317968	1.0188659589269813	1.062162974898474	1.0786923305452425	1.0779813921211931	1.0484251611507036	1.0425268634745193	1.0964654066058175	1.073590974403756	1.0650061744396224	1.0892422301499372	1.0859394708023584	1.0094460599042188	1.0369243212809443	1.0481374323720412	1.0258513515659933	1.0527342166125604	1.0275022737878048	1.0552273252742934	1.0360285205389	1.0421947205041355	1.038810274931338	1.0011948335022836	1.0121914089942667	1.0019522879581393	1.010564565611176	0.9969997289582935	1.014072353914863	0.9850092906070281	0.9959548507217904	1.0233359198433047	0.980246580883431	1.0665552189131142	1.052284305196143	1.0747426282276307	1.0656240463579159	1.0735039719311574	1.0665149380854286	1.0573975191565277	1.0406997932633641	1.0774242542373023	1.0598759846976948
control_cat7	0.9203901112388042	0.9035356198186086	0.9324006174549645	0.8976313796248919	0.9367460670441637	0.9059521058389103	0.9408947360448238	0.9269664675101399	0.8969610522606728	0.9511798941842549	0.2865907061897079	0.3043082048165989	0.3298969763906026	0.2861437010096295	0.22547886872050996	0.24088790317792574	0.0	0.27940773326316276	0.29908350141242007	0.3123981517827853	0.732333751598685	0.698914857985985	0.7085940801642037	0.7136204938253426	0.6918176357158538	0.7341829715753548	0.7413057880432764	0.7103931937758791	0.73966096889239	0.7452618261216789	1.047513102539982	1.0629188841160124	1.060576753148576	1.053628246359018	1.0194552960559973	1.024741652760504	1.056696400053475	1.0567110513706848	1.040674388320474	1.0523076099255246	1.0888042254373897	1.075111781367889	1.0647094900294671	1.075897851551892	1.0632416900310906	1.0970780024162459	1.083297369000191	1.072501436349713	1.0911870907979553	1.0719189724559708	0.9667115201008318	1.038489748300966	1.0210343568494264	1.0057641593777582	1.0102755230017697	1.0172040328246585	1.0390948021775885	1.0100211612384458	1.0061928519274164	1.0190722352183943	1.0103349909812904	1.0297816516948246	1.0290102739196458	1.0112665355619543	1.0075975464496785	1.007234425827183	0.9986291843565049	1.0399137623728434	1.0287285145889622	0.9969735110491679	1.0840839294811622	1.0640084978539521	1.084134388366817	1.0657983031265414	1.07154658535888	1.0820050331307087	1.080731210272557	1.053086179104315	1.0863502357255013	1.07311564910702
control_cat8	0.9426377818974281	0.9351306016954619	0.95150336799969	0.9085418761787167	0.955360940201069	0.9414952041391679	0.941137277627313	0.949820368514536	0.9301226487518477	0.9782490320125277	0.2805503981535365	0.27652303555620217	0.30142196665302745	0.3001938784699379	0.2784510995872703	0.2383097304242737	0.27940773326316276	0.0	0.24796261652521823	0.31359471786868226	0.7029072326436224	0.6840517502784781	0.7028056098424005	0.7257853857296221	0.702511717343129	0.7391949353876488	0.7298002483883017	0.7448513405303273	0.7185634300589495	0.7154985805664302	1.0465011246338514	1.0271792433491564	1.0518081634594725	1.049621684391489	1.0171298313300943	1.03577793491773	1.0380418511205503	1.0479917892130812	1.0288657799215506	1.0342030575686347	1.060116760613691	1.0618635371880212	1.0701263465487185	1.0355603370286541	1.0584866127064438	1.082754825572051	1.072669831417849	1.0526076815373386	1.0645485153033925	1.0671628006560765	0.9696977282608187	0.9823860057111243	1.0117293509055834	0.9843402021837261	0.9886909106916456	1.0092523020987192	1.0293199603654284	0.9810412848205187	0.9865405954660308	1.0031244337526537	1.0172819676430482	1.0272396441396088	1.02622648398537	1.043291685366287	0.9989269412265211	1.0209472859114233	1.0167913048542916	1.0156870801809703	1.0374397001333076	1.0184918409954342	1.1007235072756172	1.0904111883155	1.091897584280099	1.0696269547876955	1.082280503239438	1.0753651545018224	1.079971662533054	1.0524069477712155	1.094198188297273	1.0730058762583583
control_cat9	0.9579212840490833	0.9308971246544235	0.9549216582529745	0.9289744325446058	0.9706007238050636	0.9486241649359942	0.9615238522115106	0.9828578449640942	0.929983905182839	0.972869815596238	0.22021259234484847	0.28951560293632206	0.2919758892867773	0.26667606432635504	0.25812179966996235	0.25473923958457756	0.29908350141242007	0.24796261652521823	0.0	0.280595172312341	0.7815043277766516	0.7450994675226742	0.7377357364073489	0.7795860232356445	0.7491161284580563	0.8001952021765781	0.7720217056590901	0.7968985991719031	0.7851262312502935	0.7702777973151953	1.0360934025526127	1.0437965318351732	1.057393541815215	1.0410928415334433	1.0119423102009655	1.033926528556451	1.0524206776830327	1.0559851694090512	1.0318807847953304	1.0505627099380348	1.053142216233438	1.0474929037461267	1.0421013038513738	1.0325887281234125	1.0428306866000594	1.0738298458592705	1.0491500326611443	1.0411653459382093	1.0673803816886733	1.0536775484845322	1.0208518909128506	1.0222693769616271	1.0374620171943263	1.0162528100247585	1.034756448011107	1.027569855695707	1.0420770730252036	1.017661633873001	1.0293920813121455	1.0184472400415812	1.0407457852107076	1.0340887776614958	1.020731901340075	1.035641396471294	1.025921606988317	1.0309736550878699	1.0186626369355645	1.034250810197811	1.0510707443146503	1.017490188984163	1.0684716133668477	1.0569012771434272	1.0802281271448313	1.0754540413995515	1.0739325359815461	1.0713759197176111	1.0569150923490105	1.0243600158373787	1.0628693246401704	1.0478522553727232
control_cat10	0.9356614624460633	0.9274161785918956	0.9329222373098346	0.9093236659476254	0.9449455406050739	0.9440658881557098	0.9664239137296239	0.9587524371965818	0.9077359590763542	0.954334832645062	0.23535553128438655	0.3062076961760148	0.3087489887386896	0.26961475574934746	0.2948942127314004	0.2974652035949432	0.3123981517827853	0.31359471786868226	0.280595172312341	0.0	0.7464503872726781	0.7035156999481947	0.7301263291244235	0.758545101231148	0.7456645986712225	0.7594771167898319	0.7577145156991048	0.7753356606431269	0.7464798725069531	0.7437414242907244	1.079043840071237	1.1012659313862665	1.0932617956265696	1.0808140092788292	1.0551839654401727	1.0906108572811724	1.0860798863770313	1.0990554977621254	1.0677330161679246	1.091631650266637	1.0491092685148904	1.0663925812619433	1.0561697830231271	1.0464589385029592	1.0564678245230785	1.1012550300138548	1.075356612281064	1.0391134616589803	1.069190788499659	1.0701471078879763	1.0252530659770172	1.0686692203978891	1.0658607821596275	1.0450631651830784	1.0547318831036177	1.057127869085438	1.0937354169557958	1.0395268034388718	1.0483401862980264	1.0540388734638373	1.0115877856468165	1.026617016135223	1.0154203376260058	1.019286756495352	1.0151946543090777	1.010316586833913	1.0194959952311644	1.0182985747742237	1.0402889073451353	1.015747217264831	1.0819163523535782	1.085496589725646	1.0793247597041506	1.0592768500541003	1.0552197825826557	1.072605148242298	1.0658044051206754	1.0551044792525806	1.087040379774287	1.0709537318306748
control_bird1	0.8326736862830948	0.8790608119906377	0.8399333486840941	0.7941317766445445	0.8349523291081596	0.8436602564491801	0.8458719087961485	0.8435736670594495	0.845728664288801	0.8381091987189744	0.7528116364832994	0.7559796602608717	0.7726270801767051	0.7768478286521753	0.7458774936555203	0.7434089782597539	0.732333751598685	0.7029072326436224	0.7815043277766516	0.7464503872726781	0.0	0.3807234152872389	0.40468880970634974	0.37606637665547776	0.4028668384252827	0.3751468991934244	0.393024610895391	0.3953504456716876	0.3363729092168993	0.384957828886187	0.9380161000556723	0.9503955572886784	0.9469773521009995	0.9525569139757839	0.9329329065169546	0.9381154602905867	0.960007624444665	0.9508734202710488	0.9305438079428512	0.9751945846775676	1.0077196747937747	1.0172564759321239	1.0009802606098466	0.9912656783237925	1.0197797413228828	1.019763660120965	0.9994567259896133	1.0238322331001661	1.0196642968469034	1.0242058209766418	0.8536653190570892	0.8578768508380455	0.8885881020878844	0.8654056563012957	0.8764473777786782	0.8833803694250734	0.9086062022150633	0.8613528242818845	0.8544599072928537	0.8861983742975056	1.031501306202536	1.059997992324286	1.0116720967988277	1.0375100023540278	1.0403378559852237	1.0186232284184376	1.0137243714323705	1.0511912636036487	1.042106344003461	1.0369921704896667	1.036273277795848	1.0455880745899961	1.023967498258076	1.0157272677273679	1.0090135694069013	1.030521055018397	1.0329447240162943	0.9908997501722149	1.0342983684859668	1.0303766851560223
control_bird2	0.9099972987697569	0.918086684472141	0.9167777887238227	0.8541355075678768	0.9057889279585672	0.8924600862869645	0.9096951914162098	0.9075880358218265	0.892092088790541	0.9237380602984899	0.7290637106346669	0.6921190884169321	0.7139235322352039	0.74143676911327	0.7076431696505928	0.7108401821593847	0.698914857985985	0.6840517502784781	0.7450994675226742	0.7035156999481947	0.3807234152872389	0.0	0.31295136259843354	0.3100560360624747	0.26164857340022335	0.28963247514408813	0.31472819488420617	0.33932682715241685	0.2689843242559344	0.3154903686140314	0.9758299256703389	1.0106962145495098	1.0068832129090828	0.9978882663728039	0.9774295011554176	0.987941793364183	1.0015139336828633	0.9761972743211754	0.9815440345856412	1.030372581152693	1.029945666032086	1.0459465139209694	1.0454008254808782	1.025014428079775	1.0313786995764214	1.0595532738588156	1.020325264929381	1.064469110995983	1.0333254255332913	1.060175357000003	0.8936580289114425	0.905042584854791	0.9131077250420048	0.9050428318777993	0.902146970383361	0.9020107537749695	0.9294623155732399	0.9036113721273294	0.8920791353328353	0.9203781599621056	1.075711229410711	1.1106595504783976	1.087004783687178	1.0579313694980543	1.0425866604656382	1.054723767623563	1.0448374863676817	1.0829447383955113	1.0769464259493036	1.0729873200416598	1.080939670242423	1.0942024728742799	1.0724145799171179	1.057031549130717	1.0806930290001668	1.073826521472853	1.0786743325325265	1.0557489978985204	1.0779738226413464	1.0757382529039032
control_bird3	0.8879583630693645	0.8969646905981886	0.8896580957609269	0.8569087666919263	0.8933072885902313	0.8822974398772317	0.8946420986400262	0.9030176823106234	0.8753955543712617	0.882490311604709	0.7211543121033617	0.7177681499506845	0.7340975502115182	0.7291372952114427	0.7223099788874209	0.709164418976098	0.7085940801642037	0.7028056098424005	0.7377357364073489	0.7301263291244235	0.40468880970634974	0.31295136259843354	0.0	0.32742365022270925	0.29406998330087897	0.3584615300545836	0.31271537311662867	0.34262350041536516	0.33933026287289597	0.20032361697848258	0.9555500666257946	0.9709621868505832	0.9679477732609828	0.9692437800187225	0.9453455428949799	0.9280441711551038	0.9636307028700114	0.9538634437247467	0.9559202240598811	0.9902116040929421	0.9943666995365273	0.9918094160345929	0.9884264997858285	1.0033836811664292	1.00992961285449	1.0341007138802187	0.9955965053379315	1.0185719627753202	1.004327906143086	1.017830313527315	0.8814204885268893	0.8672573585356073	0.8801908579150826	0.852111215985124	0.8937428682626499	0.8721043425838776	0.9038243985050265	0.8813677946850028	0.8852202957310841	0.8939117251139153	1.0485482068676222	1.060511393625585	1.0331294641410156	1.0410734119543545	1.0285714584227323	1.0271900005801937	1.0149657181989757	1.0418088420364133	1.0626813529300447	1.0344453832948433	1.051878435107866	1.0595868760113518	1.030391872247334	0.9959583698043034	1.0142405686951603	1.0511475519452789	1.0292462429884555	1.0179466906272983	1.0485306937824124	1.0305304843892638
control_bird4	0.8767035883308479	0.8833790387604418	0.8604743756103219	0.82092578594265	0.8762218232104829	0.859431089305587	0.8839791926713176	0.890640539740647	0.856152344850955	0.8852098740326018	0.7499590063218455	0.7387693160820675	0.7413184300570315	0.7542406569859023	0.7450032068590751	0.7512119498609618	0.7136204938253426	0.7257853857296221	0.7795860232356445	0.758545101231148	0.37606637665547776	0.3100560360624747	0.32742365022270925	0.0	0.2741996490988428	0.3005264086679009	0.2565789833750976	0.28832599224482397	0.3106199325356024	0.31879392400850726	0.967771502364603	0.9850753102966453	0.9829747209597005	0.9929305901292839	0.9612941042332291	0.9831206261807091	0.9788412879503038	0.9824767837193271	0.9635893348093998	1.0039273717246526	1.0149865654649188	1.0247424877574973	1.0112615684373454	0.9995077478681439	1.0541980110572788	1.0298133080881047	1.011110994881856	1.038677950757638	1.0284571443955688	1.0458754579340044	0.8862998968901448	0.8641700783918992	0.8863913739982028	0.856793874774898	0.889679436574093	0.8748902385806931	0.9355482640047974	0.8762207932314428	0.8981152610065738	0.8930395923311764	1.0379745942652419	1.06547154854315	1.0345623673039979	1.0286853418178046	1.0367227540646053	1.0285421739215854	1.0308898539190974	1.0484517367432629	1.0648966384220648	1.0558744177467572	1.0512608037236766	1.0431176818424517	1.033785420843711	1.0291342441518072	1.032403226798831	1.0419691019459338	1.0191386876355017	1.0124566365409593	1.0437213838950283	1.0362936111265937
control_bird5	0.8650452151855901	0.881047850643817	0.8813979680815017	0.8365318467429845	0.8570265517695262	0.8606497844133798	0.8823721807629408	0.8626695943898585	0.8770517143381984	0.8838918503509501	0.7399614104121917	0.7200042705092776	0.7390955249734528	0.7411523959449906	0.7345042072688883	0.7295854168182796	0.6918176357158538	0.702511717343129	0.7491161284580563	0.7456645986712225	0.4028668384252827	0.26164857340022335	0.29406998330087897	0.2741996490988428	0.0	0.3168007546707217	0.2717486502595581	0.33238714332996533	0.2929264986180995	0.31904397696413805	0.9915228394617629	0.9864697946029494	0.9884285704903519	0.9857190580433208	0.9629655652210901	0.9496518437796732	0.9818633980618144	0.9721917796969856	0.9530185194980407	0.9984505854987007	0.9966540121068868	1.013706185483203	0.9938967644061404	0.9870163005868121	0.9990404267293226	1.0247738699741353	1.0055024471324596	1.0325056016300735	1.0059991481947	1.0203869575091113	0.8757127184017861	0.879583310797765	0.8935911926700277	0.8920573810041634	0.8851527290735439	0.8971783557770201	0.8911138845103769	0.8999577165734117	0.9042508492530661	0.886134586800188	1.051101614045313	1.0750687375175252	1.038064989637746	1.0468293961639048	1.0200543758021596	1.0333157082560813	1.0377356553632884	1.032080172549266	1.056446481448956	1.0518849047939147	1.0564549809734578	1.0823886929313495	1.071740759901282	1.0429420034445334	1.062605660373075	1.0770056125769767	1.0729837243854299	1.0485248825499889	1.0758814695123902	1.0577698825941102
control_bird6	0.8867385924286634	0.8770784918600598	0.8742067688902921	0.8328135186356742	0.869672429401449	0.8732111664063491	0.8789992805076214	0.8614656346183771	0.8711669973137365	0.8986867266888229	0.7788703929401959	0.7838101508133817	0.7882902136127526	0.7770936355645639	0.7550288316779837	0.7550879742455688	0.7341829715753548	0.7391949353876488	0.8001952021765781	0.7594771167898319	0.3751468991934244	0.28963247514408813	0.3584615300545836	0.3005264086679009	0.3168007546707217	0.0	0.35765167054782815	0.32852845823793725	0.297395596896136	0.3747574944216352	0.9938906470348049	1.0107510998154243	0.9986285026825733	1.0139824563991215	0.9839361497180434	0.9925917527817357	1.0136609541669628	1.0020968775109051	1.0006003579257006	1.0219873485383801	1.0401564661643201	1.0377058225180502	1.0298948591418127	1.0221325543800805	1.0394012096272265	1.052519704350558	1.031209485939245	1.0531229829014939	1.0250148630905043	1.0390062986445474	0.8686995639980094	0.8651171341683962	0.8869311463168621	0.8662999378676816	0.9000301088253647	0.8788245901337794	0.8960519135641595	0.8752254179982558	0.8877338134037944	0.8942544390679479	1.044945233010219	1.076261722103735	1.0551186208567163	1.068217159303212	1.0554675826610924	1.046286604872111	1.0513568050653406	1.0753780353467328	1.0699248320913464	1.0691567090510359	1.079602019097385	1.07374515211079	1.0464680134546411	1.028401455505006	1.0430028412780654	1.0598364462036327	1.0634604214679322	1.030277909611289	1.077041742068564	1.0562297167820807
control_bird7	0.8800146675232484	0.9005036556675093	0.883138475867656	0.8597760775227964	0.874588157278779	0.8906816409268128	0.9113204758667917	0.8887264995617301	0.8740076204442176	0.902183008410887	0.7566068854341969	0.738030362051136	0.7424564193020554	0.7515415142890681	0.7455717492504026	0.7597296818019834	0.7413057880432764	0.7298002483883017	0.7720217056590901	0.7577145156991048	0.393024610895391	0.31472819488420617	0.31271537311662867	0.2565789833750976	0.2717486502595581	0.35765167054782815	0.0	0.2947029019805701	0.3261677016155288	0.31821062714785864	0.9635069445192765	0.956753057090453	0.960035848272808	0.9751098599380092	0.9539975292832943	0.9411530554887975	0.9532744238511097	0.9480312323589442	0.9412625887644737	0.9857539909105401	1.0275393142816058	1.0393527784215135	1.015664136910979	1.0120386423101448	1.038788263712666	1.0458360224559802	1.0284371558792273	1.040876918849984	1.032429108957854	1.0550459756528274	0.9089810831388828	0.8822320411456288	0.8842082550060922	0.8492195982275071	0.887329604280071	0.8770543820800238	0.915886914234664	0.8915713256438039	0.874607427036384	0.8996252409142595	1.022005269017262	1.0451052461977801	1.0365384238414854	1.0313557168886183	1.029560427675384	1.0221595908556034	1.0362501385521112	1.0372884378246434	1.0333447505405529	1.0306228981645478	1.069023554362662	1.065844143491219	1.0469849861124507	1.0434986103121082	1.0465472301318643	1.0518226009569511	1.0455364445526034	1.0424410278529945	1.0525037055144073	1.049546763678846
control_bird8	0.902522753483677	0.9146538133672572	0.9038190599255692	0.883759687770749	0.8933608997976822	0.9173800000930581	0.9230549241290622	0.9120898966047779	0.9058475425148896	0.9127466503206368	0.7614326914146606	0.7217945839254287	0.7608225976838283	0.7349420574455798	0.7557622111226969	0.7518385895671816	0.7103931937758791	0.7448513405303273	0.7968985991719031	0.7753356606431269	0.3953504456716876	0.33932682715241685	0.34262350041536516	0.28832599224482397	0.33238714332996533	0.32852845823793725	0.2947029019805701	0.0	0.35706850576665433	0.34691862350571345	1.0078758798429008	1.0530433090245752	1.0364802838369003	1.0261724401949512	1.0029468472263197	1.0232179986157772	1.0265569232158247	1.0259665933357935	1.0098502496682313	1.0601538333008693	1.008466596658905	1.0259325391766232	1.0120129808658784	1.0130501430987922	1.068276404386119	1.049181745791991	1.0305341709951934	1.039095110005716	1.019253621033466	1.0405142240666299	0.87902857865223	0.8790180736457907	0.9163493266470528	0.8637328657090844	0.8908724852909597	0.8914828870272793	0.8852542002456526	0.8947133873988528	0.9170551582909077	0.8752960111040118	1.0655554969892287	1.094119724686248	1.0721610228666125	1.068295225410879	1.0513069392255412	1.0487809007198796	1.0532561159448086	1.0587504054983699	1.0692299747079501	1.0906776136988137	1.0431240253088843	1.0226484776836096	1.0338773613785786	1.0306983725079952	1.0117271563889454	1.049647188413003	1.0422895995590076	1.0253792834236917	1.0445138064487858	1.0351355815276655
control_bird9	0.8799201475446007	0.8787996611802192	0.8746701556492884	0.8259326521618665	0.8643986472572981	0.8489541391784022	0.8875652484220559	0.8682301515069152	0.861276267384508	0.8947843906839276	0.7456040499226742	0.7463632791190313	0.755974759286567	0.7763357902585373	0.7755366369276072	0.7401586789519293	0.73966096889239	0.7185634300589495	0.7851262312502935	0.7464798725069531	0.3363729092168993	0.2689843242559344	0.33933026287289597	0.3106199325356024	0.2929264986180995	0.297395596896136	0.3261677016155288	0.35706850576665433	0.0	0.3425142017181036	0.9852644616950496	0.9937588372014688	0.9932192205166852	1.004459279304272	0.9709496331301891	0.9936645730438941	1.0001128527022172	0.9829777452103099	0.9726067581674329	1.0185390961412495	1.026630651407659	1.0353757148917835	1.026446280774842	1.0100162253877196	1.0434238571929928	1.0527917077982187	1.017536724985459	1.0415462148001866	1.0203773249672823	1.063941114059639	0.8953466921275045	0.8970255964227405	0.9150577061367524	0.9177627650859649	0.9212172956776989	0.9286279900960146	0.9347826243581246	0.9236368305560927	0.9182958340646791	0.9361860215354114	1.0520984698151696	1.0886725842727585	1.0734366190084719	1.0502266311218338	1.0339553509039772	1.0478068755622973	1.0349249970952665	1.0604281032669571	1.0621404568670842	1.062518364618411	1.084056629851503	1.0989602044561237	1.0839805306646004	1.0598338093396846	1.06657462317981	1.07502046962924	1.0822127884959416	1.064676816516322	1.0845090492205645	1.0836722518640172
