Row	control_banana1	control_banana10	control_banana2	control_banana3	control_banana4	control_banana5	control_banana6	control_banana7	control_banana8	control_banana9	control_bird1	control_bird10	control_bird2	control_bird3	control_bird4	control_bird5	control_bird6	control_bird7	control_bird8	control_bird9	control_building1	control_building10	control_building2	control_building3	control_building4	control_building5	control_building6	control_building7	control_building8	control_building9	control_bus1	control_bus10	control_bus2	control_bus3	control_bus4	control_bus5	control_bus6	control_bus7	control_bus8	control_bus9	control_cat1	control_cat10	control_cat2	control_cat3	control_cat4	control_cat5	control_cat6	control_cat7	control_cat8	control_cat9	control_firehydrant1	control_firehydrant10	control_firehydrant2	control_firehydrant3	control_firehydrant4	control_firehydrant5	control_firehydrant6	control_firehydrant7	control_firehydrant8	control_firehydrant9	control_person1	control_person10	control_person2	control_person3	control_person4	control_person5	control_person6	control_person7	control_person8	control_person9	control_tree1	control_tree10	control_tree2	control_tree3	control_tree4	control_tree5	control_tree6	control_tree7	control_tree8	control_tree9
control_building1	0.431728733046447	0.50232851827134	0.427532789374494	0.466247916001118	0.292645559132319	0.354486537799025	0.453125619771562	0.379451552766067	0.333569225144499	0.255436709807308	0.199514114174597	0.133673064788983	0.31123267429684	0.369075754539152	0.253089454465959	0.262102473171681	0.377967747546403	0.186886381274237	0.345177242917811	0.282395129943769	0	0.141085201447084	0.264045765763826	0.0918562858644723	0.119903818795988	0.183861815697884	0.133841709069733	0.0493850264796215	0.142220222090153	0.133155850162714	0.21549753390009	0.267206830448864	0.386121363116268	0.138798390299959	0.28525728245253	0.222977192312886	0.233514558109026	0.139713349195505	0.240964393606657	0.270235006565095	0.178947681787543	0.238543577321131	0.179106682582324	0.104947780110333	0.171870928222314	0.148423309442299	0.151115309547815	0.131664609951917	0.259496367525213	0.296929141530326	0.138374075920854	0.165093666651171	0.158635950695178	0.166146603006708	0.158626797171014	0.254187037066244	0.181778101841522	0.215068946646827	0.210588260875246	0.163987789241523	0.197846694879088	0.14234483045154	0.315198330642869	0.168323440925761	0.198380708615183	0.358965565931439	0.238395399824696	0.187690537771738	0.171645839992498	0.261891884618291	0.416743026049775	0.502860361416455	0.215797922843922	0.274468063341436	0.213474131851244	0.248359835188875	0.257241458409225	0.318897157847792	0.239279792960676	0.181730160985622
control_building10	0.46558269883073	0.331200406555778	0.336968638507211	0.390503132054155	0.302342546844206	0.360533620682317	0.437141205936576	0.256348154153385	0.198830062781627	0.335081167766664	0.112489006512096	0.233878306089439	0.381342641513176	0.30068187730172	0.222785317262062	0.352865745459368	0.369998538131852	0.264878980998953	0.263381921970729	0.14578996407829	0.141085201447084	0	0.287395813905554	0.155504302556091	0.210384058620209	0.195741411128937	0.12755861729522	0.0721386165920007	0.144672511617958	0.122725359849997	0.237177363447588	0.200233440604197	0.409476268360666	0.16901473925187	0.291552801742405	0.322582022836976	0.252414451991449	0.1831943034887	0.196656751083164	0.266818724267569	0.156946168047508	0.169951596212493	0.227414874253867	0.124386469415759	0.220353320269442	0.223409651426234	0.153907907514411	0.140657643272237	0.304665638482725	0.180051820531268	0.132074306973157	0.195814567913852	0.128593065405004	0.193476830286833	0.134392106669471	0.177841040465067	0.128415380413358	0.131973965292369	0.185355798951829	0.170813139180583	0.173888676362274	0.0788007598354538	0.213458640377167	0.157918829704043	0.154782116777898	0.233642750874113	0.209351760350403	0.165258197478743	0.169034064549925	0.20085621824423	0.350732832123928	0.402429109819318	0.182363384511852	0.285465021297623	0.177699823045038	0.190069991463488	0.244046240751474	0.247602532890405	0.237969589370339	0.198344426354491
control_building2	0.420941688752404	0.363790645143838	0.302776727010527	0.338886900078699	0.27878654330693	0.316763347523102	0.353116114553386	0.314982602120778	0.37881389137994	0.438232164724652	0.16325172851927	0.365398638289469	0.33526211415035	0.314993363874804	0.255965284514533	0.347939962926716	0.431035339993571	0.271104094761233	0.291565087998126	0.211780726752573	0.264045765763826	0.287395813905554	0	0.167063273741222	0.248452427359312	0.209513457246852	0.179518623241613	0.215724475055646	0.199051898119802	0.165694053026121	0.16855317461033	0.213369179946737	0.27265867391328	0.150372310216747	0.241867683247821	0.232243112879326	0.230115888972606	0.197341798359547	0.223939233109472	0.177229599320596	0.232187474486977	0.214100593627085	0.217760848896022	0.226283862829026	0.185807563655534	0.260894300347097	0.176167515113044	0.195250241385473	0.354934016674142	0.259636035701842	0.219601664978127	0.208590398530669	0.184281127521822	0.140008753854161	0.155778595329486	0.221640147150852	0.190338952711994	0.216724892833772	0.186628450095517	0.174836992694481	0.218447577017571	0.228073652409517	0.320767927487506	0.311277420609019	0.310574342241698	0.391140552568169	0.303180013720337	0.182487301383385	0.236219894731797	0.285484292834017	0.283837426518056	0.412744928107895	0.126911750879004	0.163664641651035	0.168763809834958	0.16704295610875	0.168017020809276	0.238445259025759	0.229619135644594	0.150610766819963
control_building3	0.409450960105658	0.392575216472154	0.325067873473201	0.315828498950152	0.29105389662863	0.315153666822326	0.336892196308065	0.294803185292326	0.290578892550926	0.349615297042564	0.143005391864928	0.229434473410299	0.260962117467998	0.276266094002073	0.215531132121378	0.288156756910099	0.324530058811211	0.225148229323035	0.233859010835443	0.180297987889818	0.0918562858644723	0.155504302556091	0.167063273741222	1.11022302462516e-16	0.135167968104163	0.106451938712088	0.105931631306606	0.0934827663779474	0.131684867503571	0.108377774716647	0.105560339637567	0.137982534801461	0.240153749871055	0.0775410411001363	0.1671033703132	0.180754094424844	0.148444307772215	0.102738876667298	0.170096669366926	0.155738455064105	0.174668784953607	0.163775608946026	0.182604515595525	0.125792310594255	0.154847577994635	0.175529821106674	0.133178871261945	0.123404176102408	0.247210422784351	0.204576793812731	0.0916824428321518	0.137815417510613	0.102440656721737	0.0941634437796164	0.0957750418119989	0.168090951352464	0.112062264548124	0.149255617618438	0.140299509597138	0.09981506349424	0.159152809852788	0.108972142674955	0.253189689788368	0.176615347864756	0.216321772249419	0.285576667348722	0.18962478187841	0.124149323997112	0.146902864419445	0.206398171025844	0.297890555289725	0.406637219403855	0.124101594793308	0.192234925462144	0.16024739322847	0.148019246963361	0.158940972686296	0.226026654653794	0.177552002873045	0.122262211147271
control_building4	0.277743320525168	0.406261132228022	0.284362702465812	0.383014574206478	0.247140287376152	0.204691509986751	0.288355882926463	0.33964341697243	0.344313005009821	0.22998740478464	0.148426356849885	0.1277041643126	0.159205713004115	0.292236516103669	0.190831848690848	0.195013374040016	0.404954756192314	0.13060690368846	0.313249374542933	0.223125137953398	0.119903818795988	0.210384058620209	0.248452427359312	0.135167968104163	9.99200722162641e-16	0.101669449671107	0.117805247508211	0.105014306487007	0.15662445015242	0.15295228793759	0.127507333283244	0.176471728699429	0.224169284523573	0.0831132944647226	0.13779324285357	0.118715538238895	0.156448326525529	0.0777541617677783	0.183617375659786	0.161372423763941	0.14292782991976	0.232458263490207	0.107754044530618	0.108645867228943	0.0988324856231193	0.0749514013997196	0.0822094154729901	0.0713820157421517	0.171250549781782	0.208811102580185	0.138585017169193	0.0843267818073039	0.136312333774057	0.108509352554855	0.132869300821133	0.164777937788004	0.114557644838814	0.142211178523794	0.116817115349757	0.112621674267751	0.124162712363142	0.127252262339302	0.245932241342592	0.22408887994108	0.142945667572107	0.356854518371039	0.20084295017377	0.1460971362404	0.0987138701635559	0.235151080325616	0.37307621992242	0.477192927739152	0.129203947090467	0.161913263733222	0.173058218428486	0.20424248354089	0.188698823109502	0.274439083365511	0.213098884049946	0.0899257270604894
control_building5	0.286429299216364	0.334303948120958	0.225469586537288	0.217368256090447	0.32581502137838	0.210706936413142	0.197465162331624	0.261877115591994	0.273155428147538	0.323787216954714	0.13142865970998	0.23948574009509	0.112771793740656	0.192556451926752	0.218114857882286	0.287675291302765	0.245035852161298	0.203639939544362	0.175497084748462	0.133582495867557	0.183861815697884	0.195741411128937	0.209513457246852	0.106451938712088	0.101669449671107	0	0.109911468116723	0.130949328018273	0.145709650167816	0.102384742104684	0.102114318659128	0.100064794550568	0.144723929849189	0.0751449802303046	0.0770630102533234	0.0962213095138463	0.0833480636222	0.072991962225548	0.11338695679737	0.0881771612884029	0.13989894917418	0.159779095254903	0.159103975868491	0.124609176375893	0.162143818723174	0.131638343928725	0.108821959552877	0.101238374770914	0.154219675090989	0.11572117664069	0.0819708370264386	0.10799931258944	0.0839593666084545	0.0940346653493889	0.0904301599725301	0.164082187593181	0.0892446253232865	0.121705855175045	0.126015060152087	0.0619615631929831	0.0793063894558577	0.120104441132032	0.238844202730672	0.211833499074786	0.157386451849798	0.214488121199509	0.174359407919435	0.11115296024729	0.104537724244108	0.13504259275674	0.258690981056323	0.372235138524559	0.109006827495264	0.201431265871368	0.134393082728605	0.190423772309193	0.132778254161783	0.187374921180469	0.162561364280667	0.0716991779424131
control_building6	0.345005135364872	0.301965437407227	0.245443690219801	0.2937745799641	0.163399529072696	0.266670063322542	0.353154313563744	0.229068682679327	0.256279501939216	0.28410065591349	0.115557782131114	0.209949486561047	0.245221965011785	0.180406956775972	0.259725782765413	0.242217281505155	0.334945173838256	0.207899739735399	0.210466733641371	0.129168168127774	0.133841709069733	0.12755861729522	0.179518623241613	0.105931631306606	0.117805247508211	0.109911468116723	1.22124532708767e-15	0.0649817104945044	0.0608356899879224	0.0609523019795699	0.142566232504425	0.162178352644645	0.207126866541346	0.0820269442301638	0.187472189025478	0.174690269884331	0.158216563949478	0.112874714650272	0.102428419065375	0.15380288828223	0.0960043190662844	0.138788097582928	0.14439712780608	0.120680288581845	0.0949050308162699	0.132049846016727	0.0826830666547682	0.0909068921848336	0.225174763788414	0.153687699585791	0.118820253511167	0.146505157155627	0.143122416660123	0.0889873645452934	0.099686131657335	0.202648069577657	0.126640883802853	0.166161568269313	0.14695651354336	0.121691891297085	0.138860402656474	0.12492242308066	0.282041967235822	0.164656913540553	0.206182744907172	0.278958948782276	0.235649723532203	0.106307609924262	0.145306099797783	0.199255202902239	0.368863447496247	0.510514530000216	0.110794459826445	0.104312547678625	0.150415931029618	0.195933340877952	0.169135128723217	0.274243927471805	0.174308173166301	0.113928516886719
control_building7	0.397944582736725	0.380038257777258	0.327591757778534	0.384675490184272	0.234355642774882	0.308662224653906	0.409876728930256	0.279025005833485	0.238012974217605	0.255164683850326	0.108643555651406	0.134253352243367	0.293450250674204	0.264333530161427	0.197170764500147	0.254923283392668	0.345388016973953	0.164668988249611	0.258259723086684	0.169095453480192	0.0493850264796215	0.0721386165920007	0.215724475055646	0.0934827663779474	0.105014306487007	0.130949328018273	0.0649817104945044	0	0.0821407449413749	0.0660374420123608	0.187006645258186	0.196203038438929	0.336863193581324	0.107451353569942	0.246637913451474	0.205275054656333	0.185661525983236	0.116433606351559	0.178444298567402	0.188395035572705	0.118957990702133	0.160306414936224	0.153337873583912	0.0778714405054879	0.132674265064451	0.127761791743869	0.0950723214218303	0.0779258768580449	0.232752571868893	0.19527101783894	0.0942963490915425	0.14118865914577	0.107385538455374	0.127902650231903	0.100684791057499	0.196236479904791	0.117480174790435	0.141608132454758	0.150043704825662	0.131324496758534	0.134887484632028	0.0908361637421677	0.235395131705206	0.129564530869237	0.141647496383861	0.275026705418117	0.193532895905185	0.126623557891193	0.131997315713617	0.189762694710246	0.347869583974058	0.440154171968785	0.135717297633961	0.197643626363799	0.141128536151941	0.171492267100078	0.198777075333929	0.2469151820352	0.188549641154394	0.132472243370357
control_building8	0.385237784585621	0.40560016847403	0.351008279624267	0.362634891371332	0.242550034340369	0.30057473457388	0.354240005062536	0.327213427452032	0.281503194579344	0.267155784768894	0.170810551846372	0.222231943706476	0.262159966947266	0.254713926231481	0.296396326866766	0.237773868630016	0.329436415846734	0.21873619189262	0.214594940326981	0.159977316549222	0.142220222090153	0.144672511617958	0.199051898119802	0.131684867503571	0.15662445015242	0.145709650167816	0.0608356899879224	0.0821407449413749	5.55111512312578e-16	0.097235934722232	0.172443055520242	0.189389282199976	0.262062864145136	0.121637750755528	0.218604286990027	0.215238263070197	0.166550964741678	0.119598592903113	0.114906433510383	0.215474392071278	0.163465762692975	0.160258292995925	0.14779345638989	0.126103493602756	0.117117772865532	0.175717028806672	0.10883577049496	0.143278196651712	0.239574278880707	0.229965735550434	0.154445321568806	0.153112293276209	0.137110377526866	0.0997154810987785	0.0958345242115723	0.216455044769502	0.151749399136669	0.183936002975109	0.158848532377672	0.1235422589759	0.168609298777364	0.140658526911452	0.322561343364143	0.138215472239593	0.203786969978995	0.291467396883825	0.247558883323836	0.133686569790788	0.172081097438268	0.184933917906382	0.32206169870326	0.451206714061672	0.132888286241785	0.177889421349238	0.143984567589706	0.208621213287873	0.168941640374163	0.250262400841667	0.158463310801535	0.131278580566326
control_building9	0.409993916528595	0.368293553098657	0.321603620467244	0.34360903062871	0.284465649468441	0.318011303963865	0.382453405079995	0.294925354942294	0.230437959257012	0.290260321293186	0.114202081739404	0.204800029568915	0.244269026827601	0.240324457458827	0.20897981255012	0.260417756385088	0.296135638934737	0.184104967557998	0.213598143534658	0.127395533580991	0.133155850162714	0.122725359849997	0.165694053026121	0.108377774716647	0.15295228793759	0.102384742104684	0.0609523019795699	0.0660374420123608	0.097235934722232	1.33226762955019e-15	0.156195162764985	0.158116303077557	0.29130139378926	0.112129377240936	0.215285612465722	0.19275179217723	0.151693367776547	0.119539162613784	0.140602998435392	0.15429238328662	0.13967357886804	0.14647309755607	0.163160790186591	0.101235807950053	0.139816029165572	0.151041604796605	0.112091625893307	0.107304811520054	0.218965640352869	0.173660587069496	0.110392253145319	0.15178215232893	0.0911574916699075	0.138487661532508	0.0899902182070177	0.213610050471114	0.118793166199727	0.146003770641853	0.158596775048483	0.130321194403715	0.0955482836832683	0.109363604479614	0.272312104974311	0.138438412797141	0.154054324206041	0.225829957893232	0.200429399450553	0.118501655098504	0.130347237362295	0.151962958718244	0.278384163087991	0.368894259101379	0.115434500895409	0.179399596542045	0.115921927564565	0.162872111541132	0.140494292520613	0.19500709426055	0.150645435198391	0.126964170796036
control_bus1	0.298913661544794	0.362386773866078	0.269040617686934	0.268779237063938	0.316448806958128	0.210160512697416	0.21412758088707	0.303421624875816	0.306922683242957	0.303294941855723	0.14735616722274	0.254125888277506	0.138423814237793	0.242154459369122	0.22156105125564	0.230160120252632	0.326396301063654	0.184765414906374	0.22393790606534	0.147712657355918	0.21549753390009	0.237177363447588	0.16855317461033	0.105560339637567	0.127507333283244	0.102114318659128	0.142566232504425	0.187006645258186	0.172443055520242	0.156195162764985	0	0.0587101799174664	0.134015772902237	0.0470143331815518	0.0392918031208689	0.0924559466907608	0.0727984333465883	0.0503906043626706	0.108654553719896	0.137505987940367	0.152630256066739	0.175809612111507	0.131574700300486	0.151542691134352	0.136363483491347	0.139236453564289	0.0926690367924752	0.104551075194256	0.193007626030653	0.159910545295844	0.122904457174705	0.0794871551606309	0.102448227411567	0.0952801883732186	0.121741516459885	0.124591967093321	0.0668215325389345	0.11488625718748	0.102732185195376	0.0652502130179448	0.102386373573012	0.132856050194488	0.270191160150051	0.223504550181317	0.18443814442334	0.26912904662777	0.158459885887092	0.101488176686352	0.105324261173472	0.188068171964951	0.226238616111367	0.339309020273317	0.080492421053672	0.159267519567804	0.107811613769244	0.143638137939561	0.0931204426708201	0.170096906163599	0.142066227578436	0.0606256574911572
control_bus10	0.38334614325648	0.29422554507324	0.244023664239716	0.235888213169421	0.341474946949505	0.256525240882331	0.192502815974741	0.253438429825914	0.246627128673121	0.424055650237244	0.10859069696532	0.344251549145501	0.177691796234726	0.211558135375015	0.173417960981293	0.354886509120172	0.259409705482696	0.254992872788904	0.178814138110006	0.09290236145947	0.267206830448864	0.200233440604197	0.213369179946737	0.137982534801461	0.176471728699429	0.100064794550568	0.162178352644645	0.196203038438929	0.189389282199976	0.158116303077557	0.0587101799174664	0	0.160137376675117	0.0667161421806257	0.0591329625518984	0.170405108548745	0.117331629031884	0.0935654810303239	0.0817364584995666	0.155500429923888	0.150579920730881	0.163895595921164	0.218770144030214	0.191981734202349	0.18466884222116	0.201475598393478	0.136896962661773	0.144860378223732	0.258762971983573	0.0974072804963454	0.101778429284489	0.100130935347242	0.0800823031764628	0.105368398012006	0.0810109194349763	0.076848733442044	0.0534649909755471	0.0649156366163293	0.0757277296347865	0.0732755494553007	0.117832513289053	0.0888596738113608	0.18142454745104	0.245893216307875	0.168053414604457	0.209432549402266	0.124428583029539	0.105689023806484	0.125428704060317	0.176549238911689	0.199962481394677	0.288544101570955	0.0796602913526532	0.189253446657093	0.120402393364727	0.128600044049711	0.126978544262802	0.148168509995078	0.17783950297211	0.0876386374341762
control_bus2	0.194761292629431	0.364994959188303	0.197493539375672	0.185427788307401	0.261843645328025	0.166792922593802	0.146375504613862	0.299677906278752	0.46726686786056	0.430407029979667	0.291817404053022	0.428380277570652	0.168541796756513	0.234895390794379	0.445578609041616	0.351470683548516	0.44522637748013	0.38629019929941	0.326828438312759	0.254811029639646	0.386121363116268	0.409476268360666	0.27265867391328	0.240153749871055	0.224169284523573	0.144723929849189	0.207126866541346	0.336863193581324	0.262062864145136	0.29130139378926	0.134015772902237	0.160137376675117	0	0.121954176970391	0.0857271576371886	0.108568572882505	0.138433696043229	0.147970092479362	0.149193455334014	0.136752671842788	0.199251647005935	0.288104108460346	0.251684471596733	0.324142609517461	0.229069284101222	0.239844680765065	0.217540631598699	0.240979228653547	0.267745318066364	0.199566034303226	0.262590711208419	0.21531809391207	0.296195199762036	0.152182308442625	0.258430790971533	0.25792116204913	0.189834309862908	0.290966632756503	0.244466356462714	0.170031113093454	0.268287526795596	0.312771857933298	0.436836618924499	0.381948723834649	0.415025062120591	0.392006280864804	0.361997393442924	0.213797917414368	0.265961068869858	0.34490832992444	0.451925584108051	0.623969106226578	0.204911103437581	0.167446770085548	0.275391555059059	0.362896233017837	0.261193136758219	0.402596179472299	0.301590299599508	0.157534230486003
control_bus3	0.278466758763864	0.325681504352673	0.221683978380924	0.269747628592144	0.205042610579623	0.189188848293183	0.219278001742929	0.254439917121152	0.285331547395178	0.290899644001724	0.105798287383346	0.214795708375544	0.150310845292123	0.222470501588875	0.208591965852175	0.222335586890097	0.342250599045734	0.177528135784689	0.242427489709213	0.147362059781676	0.138798390299959	0.16901473925187	0.150372310216747	0.0775410411001363	0.0831132944647226	0.0751449802303046	0.0820269442301638	0.107451353569942	0.121637750755528	0.112129377240936	0.0470143331815518	0.0667161421806257	0.121954176970391	2.22044604925031e-16	0.0759951843547469	0.0866835566809867	0.101025651107796	0.0409112293546422	0.0838010888524297	0.118206983667624	0.0983136120243736	0.170325056369085	0.102734230064493	0.118956826463396	0.098740153284657	0.0992694765288472	0.0702317763571993	0.0772311808079396	0.196576878229835	0.138574048077786	0.101965417074459	0.0724170037245695	0.103436061851108	0.0568030694503422	0.089327269751202	0.111819657129606	0.0634655065220516	0.108578518790024	0.0951827392141855	0.0629624405165469	0.113099868125853	0.104480359027381	0.235114844869941	0.19998181658326	0.185421252018548	0.297129846768964	0.175726287191151	0.0975847633298591	0.0980766890830248	0.208903257476553	0.295102098117412	0.41955774922094	0.0764505093113637	0.117665202428265	0.118324044328387	0.158367701705482	0.127090086709133	0.219089834187004	0.162991469106567	0.0559678033460356
control_bus4	0.259958535886891	0.349718425031876	0.228324594017117	0.205223171723516	0.357238683259265	0.178143197909051	0.126402367547546	0.300322457746714	0.345386962832098	0.353053910423661	0.184759069172808	0.304677140417607	0.0955052351763609	0.221331609867277	0.254476198991032	0.293910011283633	0.314304203710748	0.232902314388123	0.221376631914701	0.169977551569905	0.28525728245253	0.291552801742405	0.241867683247821	0.1671033703132	0.13779324285357	0.0770630102533234	0.187472189025478	0.246637913451474	0.218604286990027	0.215285612465722	0.0392918031208689	0.0591329625518984	0.0857271576371886	0.0759951843547469	7.7715611723761e-16	0.0873053616437266	0.0715129556374147	0.0695136266716776	0.1083298406385	0.139195259808062	0.169284126985888	0.212523419248129	0.178774735348104	0.196999880894739	0.18777775144759	0.160334039878798	0.12995306101685	0.132680397957467	0.182249907303508	0.142732418734666	0.141921182230768	0.0944254052838396	0.137898367022676	0.118037914966669	0.146893360441921	0.125391442061202	0.0806065819780424	0.128982672401525	0.118458920904243	0.0722440726531008	0.11775758135274	0.162941125079807	0.266258062924804	0.288906454929473	0.203634952612577	0.266342792058219	0.174821580903312	0.128606455286055	0.120984413082018	0.197075102347993	0.253683828810798	0.370701063725545	0.113113653234219	0.206848542410113	0.152232010357134	0.201590393938078	0.138877118901264	0.202589135672076	0.190851676927825	0.0656744483164787
control_bus5	0.174818691214122	0.442069850068803	0.274872315436149	0.27017556296827	0.313623988073706	0.149306949971318	0.207132614211985	0.346295029895577	0.39330228804745	0.247228905446756	0.239702558729522	0.224623455058212	0.0804829368177268	0.261224887313013	0.345640890922334	0.182824648163558	0.373055012238967	0.199637915829452	0.314479656899228	0.253939673723669	0.222977192312886	0.322582022836976	0.232243112879326	0.180754094424844	0.118715538238895	0.0962213095138463	0.174690269884331	0.205275054656333	0.215238263070197	0.19275179217723	0.0924559466907608	0.170405108548745	0.108568572882505	0.0866835566809867	0.0873053616437266	2.22044604925031e-16	0.0639029559173846	0.0653297337060398	0.18660838051643	0.113391034359994	0.174586185290557	0.238036170831671	0.118670641559183	0.167403334914556	0.157222660448091	0.106989036090214	0.11461530505742	0.12023534342476	0.127484248357993	0.211489562464597	0.166570063151082	0.130142656331415	0.196469100292846	0.135348330997121	0.210126421945611	0.257641908244242	0.131022403121922	0.231475362980858	0.211490699725749	0.119927134907602	0.143999391094047	0.242878323371142	0.423149259806443	0.2365981367947	0.264557207628217	0.327217659275127	0.25381049968537	0.157999359630125	0.147983770842015	0.236796482268952	0.348890010508386	0.478822037503552	0.153723050339282	0.187243271886925	0.159821660300813	0.28126969238046	0.167587755556485	0.283750940321779	0.176445841266969	0.0971070105229919
control_bus6	0.221845074847383	0.404684994999076	0.302960411283605	0.200424159922977	0.357869288674626	0.174461829650356	0.176616387859207	0.318958693668167	0.282918405793226	0.243703746201536	0.193453589265872	0.232113986662029	0.088464769715124	0.190543287342781	0.32085233712453	0.20396828136708	0.245558930147581	0.198936714206219	0.168432251449243	0.165552833994118	0.233514558109026	0.252414451991449	0.230115888972606	0.148444307772215	0.156448326525529	0.0833480636222	0.158216563949478	0.185661525983236	0.166550964741678	0.151693367776547	0.0727984333465883	0.117331629031884	0.138433696043229	0.101025651107796	0.0715129556374147	0.0639029559173846	0	0.0464517145320666	0.148064743904202	0.107823991060653	0.161571427616541	0.141230450287359	0.134403328881013	0.130799051283207	0.143423603831734	0.128808439097694	0.0978459779958333	0.107815634512054	0.095728716364169	0.165601213880128	0.104442904595086	0.110685235062831	0.117971043048695	0.108264031380736	0.141457217899558	0.207508970099794	0.0795806786556739	0.167899305750568	0.168531579157241	0.0784971625578655	0.0968929590409113	0.176880941846497	0.393205485175166	0.145398677708665	0.205428672371404	0.183426719811197	0.17302298921856	0.0930306801850843	0.118686829614813	0.115294996394047	0.227362905182111	0.342296223401959	0.109630223994947	0.208030553203563	0.0906596572249462	0.212860763780611	0.101068801336984	0.17501773968462	0.0925555299300429	0.0726525980477709
control_bus7	0.221030848002536	0.376714611341618	0.261710040598548	0.261423198217562	0.2821065780797	0.140961614927955	0.182637274084894	0.305141660948637	0.290989561095061	0.214648124840885	0.144181830208102	0.16700040256168	0.103961213347258	0.240466297113243	0.244648477269291	0.172447209786208	0.3055967303708	0.147708559507271	0.227508719992267	0.160769454477438	0.139713349195505	0.1831943034887	0.197341798359547	0.102738876667298	0.0777541617677783	0.072991962225548	0.112874714650272	0.116433606351559	0.119598592903113	0.119539162613784	0.0503906043626706	0.0935654810303239	0.147970092479362	0.0409112293546422	0.0695136266716776	0.0653297337060398	0.0464517145320666	1.11022302462516e-16	0.0957248846274776	0.119750327185012	0.113262649696594	0.162394816447568	0.0757827211168565	0.085848207008895	0.094476027937921	0.0773630801053266	0.0556609819152872	0.0694278936974307	0.120739323420817	0.167337023139614	0.0976038768889368	0.0483258824064181	0.085590997849104	0.0788590881164707	0.0999270369506668	0.135556670333887	0.0575565736963265	0.111426073658021	0.107670283315687	0.0458641670829077	0.0918652318149471	0.114734954353217	0.301024339322217	0.139510249426304	0.14574027505745	0.250583007389916	0.164042733867288	0.0947429552479691	0.0861279165084738	0.15349108054482	0.250322176755289	0.366789453381056	0.0881036460652406	0.173063818009068	0.0904149428641901	0.180269322127701	0.108667598513421	0.184659672127194	0.113372819929752	0.049218719043764
control_bus8	0.330417095254482	0.338971986147208	0.255725731119521	0.279682394732814	0.285387203713267	0.244302023146291	0.222617206683217	0.282914459640498	0.291448786944125	0.350547980268753	0.16473529196348	0.32539101326282	0.194392468995344	0.220199774287782	0.289171057032841	0.320307032599178	0.297128130121755	0.273680764428332	0.201245274434958	0.136320485951383	0.240964393606657	0.196656751083164	0.223939233109472	0.170096669366926	0.183617375659786	0.11338695679737	0.102428419065375	0.178444298567402	0.114906433510383	0.140602998435392	0.108654553719896	0.0817364584995666	0.149193455334014	0.0838010888524297	0.1083298406385	0.18660838051643	0.148064743904202	0.0957248846274776	0	0.212487304349631	0.121945616760258	0.191683613575731	0.191127852400965	0.194910549779184	0.161743068173742	0.195706161434791	0.140617329264659	0.1666698046739	0.264864144527916	0.143728346896685	0.167698242684323	0.12607480493599	0.137326298421683	0.11911186360449	0.108991688331029	0.154771292676511	0.122102683937241	0.143376192694067	0.134931730554381	0.0898052655672652	0.15860505533692	0.144758037600617	0.279253653509183	0.226440320599213	0.214066352623557	0.266171561229463	0.224301103038467	0.148819786959986	0.170088120791648	0.210064613159183	0.291321574601349	0.431922716483968	0.136250578382709	0.189936347255658	0.167556463107072	0.231809049844647	0.181929252336963	0.243853464971865	0.198791069444984	0.120518435470469
control_bus9	0.240102737622579	0.235865492347935	0.138647763300497	0.173830701581856	0.229538918163715	0.171282356590448	0.243423520424728	0.189317650140577	0.31141078130828	0.390125106371966	0.13565358274453	0.303722388738059	0.217023241212101	0.20969901883217	0.27087482346267	0.326148252612058	0.384875899115589	0.264596580252843	0.268442213181902	0.14616685910178	0.270235006565095	0.266818724267569	0.177229599320596	0.155738455064105	0.161372423763941	0.0881771612884029	0.15380288828223	0.188395035572705	0.215474392071278	0.15429238328662	0.137505987940367	0.155500429923888	0.136752671842788	0.118206983667624	0.139195259808062	0.113391034359994	0.107823991060653	0.119750327185012	0.212487304349631	8.88178419700125e-16	0.159099296029042	0.178257146521753	0.205260808936769	0.192854212189538	0.178227854176164	0.17752948120474	0.131256015179767	0.131368163743028	0.218701718871962	0.136515807250825	0.135829023390118	0.181733093440473	0.165192273299398	0.114719577723265	0.159545267603303	0.21356487114933	0.11706963155732	0.167523948630909	0.178332349243502	0.132459250487777	0.163702576086804	0.20715692966016	0.298916709526574	0.26882428737788	0.266586366351463	0.287910319814977	0.28414496838232	0.139939426685292	0.197855949429676	0.24092951358178	0.353068242991868	0.484757969211281	0.121490789420456	0.136458529208291	0.170078920176412	0.213795186221436	0.188239510133898	0.274149254841243	0.226108365277771	0.120218971892522
